Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,sentiment,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years
1,27,1,15.0,0,1,2630.0,152.0,277,0,0,True,False
0,70,1,28.0,0,1,45710.0,26.0,175,0,0,False,False
1,68,1,28.0,0,1,2630.0,157.0,268,0,0,False,True
0,33,1,41.0,1,0,47300.0,152.0,83,0,0,True,False
0,27,1,8.0,0,1,31531.0,152.0,75,0,0,True,False
1,53,1,8.0,1,0,36478.0,124.0,171,0,0,False,False
1,20,1,2.0,0,1,36753.0,160.0,281,0,0,True,False
0,45,1,28.0,1,0,45005.0,124.0,270,0,0,False,False
0,53,1,20.0,0,1,2630.0,124.0,247,0,0,False,False
0,42,1,28.0,0,1,47641.0,124.0,268,1,1,False,False
0,80,1,28.0,0,1,32038.0,26.0,128,1,1,False,False
0,26,1,39.0,0,1,31652.0,152.0,245,0,0,True,False
0,49,1,41.0,1,0,32838.0,26.0,97,0,0,False,False
1,59,1,39.0,1,0,39359.0,124.0,242,0,0,False,False
1,22,1,46.0,0,1,28040.0,152.0,85,0,0,True,False
1,50,1,8.0,0,1,45894.0,26.0,205,1,1,False,False
1,29,1,29.0,0,1,36677.0,152.0,73,0,0,True,False
1,56,1,34.0,1,0,26367.0,151.0,221,0,0,False,False
1,27,1,11.0,1,0,33675.0,152.0,157,1,1,True,False
0,72,1,41.0,1,0,45434.0,26.0,143,0,0,False,False
1,22,1,22.0,0,0,2630.0,160.0,252,0,0,True,False
1,56,1,10.0,0,0,33893.0,26.0,216,0,0,False,False
0,63,1,28.0,0,1,49741.0,26.0,106,0,0,False,False
1,22,1,8.0,0,1,35291.0,152.0,199,0,0,True,False
0,25,1,6.0,1,0,25306.0,152.0,162,0,0,True,False
1,24,1,8.0,1,0,37273.0,152.0,19,0,0,True,False
0,22,1,30.0,1,0,25149.0,152.0,176,0,0,True,False
0,23,1,28.0,0,1,32886.0,152.0,25,0,0,True,False
1,25,1,30.0,1,0,25270.0,152.0,69,0,0,True,False
0,21,1,36.0,0,1,35518.0,160.0,221,0,0,True,False
1,42,1,28.0,1,0,32994.0,26.0,103,0,0,False,False
1,55,1,28.0,0,1,39376.0,26.0,35,1,1,False,False
0,41,1,28.0,0,1,41083.0,124.0,26,1,1,False,False
0,54,1,41.0,1,0,89652.0,37.0,109,0,0,False,False
1,29,1,28.0,0,1,54631.0,152.0,73,0,0,True,False
1,22,1,28.0,1,0,2630.0,152.0,263,0,0,True,False
1,61,1,28.0,1,0,2630.0,122.0,283,0,0,False,False
0,51,1,33.0,0,0,2630.0,124.0,20,0,0,False,False
0,40,1,39.0,1,0,37505.0,124.0,227,0,0,False,False
0,45,1,46.0,0,1,42172.0,26.0,45,1,1,False,True
0,60,1,2.0,1,0,29340.0,124.0,56,0,0,False,False
0,28,1,10.0,1,0,34901.0,152.0,77,0,0,True,False
1,57,1,9.0,0,1,2630.0,157.0,29,1,1,False,False
1,54,1,33.0,0,1,32270.0,26.0,131,0,0,False,False
0,24,1,28.0,1,0,35313.0,152.0,219,0,0,True,False
1,26,1,8.0,1,0,35917.0,152.0,226,0,0,True,False
1,64,1,28.0,1,0,29497.0,152.0,99,0,0,False,False
1,27,1,30.0,1,0,26703.0,152.0,88,0,0,True,False
0,23,1,10.0,1,0,16113.0,152.0,148,0,0,True,False
0,25,1,36.0,0,1,32606.0,152.0,256,0,0,True,False
1,51,1,28.0,0,1,43712.0,26.0,155,0,0,False,False
1,69,1,14.0,0,1,38361.0,26.0,244,0,0,False,False
0,52,1,28.0,0,1,29838.0,124.0,169,0,0,False,False
1,37,1,37.0,0,1,2630.0,156.0,243,0,0,False,False
0,63,1,7.0,0,1,81063.0,124.0,272,0,0,False,True
0,64,1,28.0,1,0,45546.0,52.0,12,0,0,False,False
0,23,1,46.0,1,0,28965.0,152.0,215,0,0,True,False
0,33,1,28.0,0,1,29253.0,124.0,246,1,1,False,False
0,36,1,8.0,1,0,40818.0,152.0,13,0,0,False,False
1,24,1,15.0,1,0,43686.0,152.0,133,0,0,True,False
0,24,1,41.0,1,0,24074.0,152.0,82,0,0,True,False
1,39,1,8.0,0,1,31201.0,7.0,274,0,0,False,False
0,24,1,49.0,1,0,28959.0,152.0,279,0,0,True,False
1,39,1,28.0,0,1,2630.0,157.0,212,0,0,False,True
1,43,1,28.0,0,1,35082.0,26.0,185,0,0,False,True
0,25,1,28.0,1,0,40971.0,152.0,142,0,0,True,False
1,61,1,30.0,1,0,2630.0,124.0,156,0,0,False,False
0,27,1,8.0,1,0,45292.0,152.0,268,0,0,True,False
1,33,1,8.0,0,1,31443.0,26.0,44,1,1,True,False
0,31,1,8.0,1,0,30787.0,152.0,226,0,0,True,False
1,31,1,28.0,0,1,37288.0,124.0,224,0,0,True,False
1,48,1,28.0,1,0,35911.0,26.0,288,0,0,False,False
1,48,1,15.0,0,1,49759.0,26.0,130,0,0,False,False
0,25,1,28.0,1,0,40070.0,152.0,139,0,0,True,False
1,51,1,48.0,1,0,2630.0,124.0,101,0,0,False,False
0,40,1,41.0,0,1,49105.0,12.0,146,0,0,False,False
1,24,1,6.0,1,0,40278.0,152.0,191,0,0,True,False
1,21,1,8.0,0,1,45031.0,160.0,245,0,0,True,False
1,49,1,28.0,0,1,48144.0,29.0,262,1,1,False,False
1,42,1,6.0,0,1,29600.0,52.0,93,0,0,False,False
1,53,1,0.0,0,1,2630.0,21.0,134,0,0,False,False
1,24,1,44.0,1,0,25058.0,152.0,205,0,0,True,False
0,20,1,46.0,0,1,29929.0,160.0,298,0,0,True,False
1,40,1,9.0,0,1,2630.0,152.0,19,0,0,False,False
1,22,1,8.0,1,0,41161.0,26.0,229,0,0,True,False
0,29,1,15.0,0,1,30018.0,152.0,266,0,0,True,False
0,27,1,49.0,1,0,2630.0,153.0,109,0,0,True,False
0,42,1,8.0,0,1,32342.0,26.0,137,0,0,False,False
1,24,1,8.0,1,0,29163.0,26.0,250,0,0,True,False
0,52,1,38.0,0,1,35449.0,26.0,147,1,1,False,False
1,56,1,28.0,0,1,53100.0,152.0,276,0,0,False,False
1,21,1,15.0,0,1,39383.0,152.0,141,0,0,True,False
0,23,1,7.0,1,0,42920.0,152.0,90,0,0,True,False
0,31,1,28.0,0,1,28930.0,124.0,230,0,0,False,False
0,20,1,8.0,1,0,41017.0,160.0,182,0,0,True,False
1,46,1,28.0,1,0,35817.0,25.0,36,0,0,False,False
0,23,1,27.0,1,0,53701.0,152.0,62,0,0,True,False
1,23,1,8.0,0,0,39961.0,160.0,141,0,0,True,False
1,48,1,28.0,0,1,38744.0,26.0,19,1,1,False,True
1,37,1,5.0,0,1,37845.0,152.0,153,0,0,False,False
0,23,1,50.0,1,0,36633.0,152.0,125,0,0,True,False
0,26,1,8.0,1,0,26845.0,152.0,245,0,0,True,False
1,65,1,41.0,1,0,21669.0,122.0,151,0,0,False,False
0,22,1,26.0,0,0,44372.0,152.0,132,0,0,True,False
0,21,1,46.0,1,0,25558.0,160.0,63,0,0,True,False
1,67,1,33.0,0,1,2630.0,16.0,150,0,0,False,False
1,29,1,47.0,0,1,25198.0,26.0,131,0,0,True,False
1,52,1,28.0,1,0,35897.0,26.0,217,0,0,False,False
1,24,1,9.0,0,1,33906.0,152.0,77,0,0,True,False
0,31,1,8.0,0,0,45832.0,152.0,131,0,0,True,False
1,65,1,28.0,0,1,28781.0,4.0,182,0,0,False,False
1,36,1,16.0,0,1,31632.0,152.0,255,0,0,False,False
1,69,1,33.0,0,1,37735.0,26.0,134,0,0,False,False
1,20,1,32.0,0,1,35710.0,160.0,218,0,0,True,False
0,24,1,46.0,1,0,22582.0,152.0,119,0,0,True,False
0,25,1,36.0,0,1,39079.0,152.0,50,0,0,True,False
0,23,1,15.0,1,0,27785.0,152.0,18,0,0,True,False
0,37,1,28.0,1,0,28300.0,26.0,204,0,0,False,False
0,24,1,36.0,1,0,42081.0,152.0,104,0,0,True,False
0,24,1,36.0,1,0,33546.0,152.0,46,0,0,True,False
1,40,1,50.0,1,1,35447.0,26.0,67,0,0,False,False
1,67,1,28.0,0,1,47388.0,26.0,56,0,0,False,False
1,28,1,50.0,0,1,28222.0,152.0,14,0,0,True,False
1,58,1,28.0,0,1,51903.0,122.0,251,0,0,False,False
0,24,1,36.0,1,0,43492.0,160.0,139,0,0,True,False
0,22,1,15.0,0,1,38089.0,152.0,112,0,0,True,False
1,60,1,15.0,0,1,37024.0,124.0,120,0,0,False,True
0,27,1,48.0,1,0,2630.0,152.0,220,0,0,True,False
1,44,1,28.0,0,1,45809.0,124.0,52,0,0,False,False
1,59,1,28.0,0,1,2630.0,156.0,217,0,0,False,False
1,24,1,35.0,1,0,30168.0,152.0,253,0,0,True,False
0,36,1,3.0,0,1,77711.0,124.0,266,1,1,False,False
1,50,1,28.0,0,1,42003.0,124.0,100,0,0,False,False
0,46,1,28.0,0,1,41166.0,4.0,119,1,1,False,False
1,55,1,46.0,1,1,2630.0,4.0,236,0,0,False,False
0,23,1,11.0,1,0,44714.0,152.0,225,0,0,True,False
1,34,1,28.0,0,1,29905.0,124.0,181,1,1,False,False
0,64,1,8.0,0,1,2630.0,3.0,180,0,0,False,False
1,60,1,28.0,1,0,39013.0,124.0,166,0,0,False,False
1,68,1,3.0,0,1,2630.0,124.0,103,0,0,False,True
1,64,1,28.0,0,1,46259.0,26.0,187,0,0,False,True
0,79,1,48.0,0,1,2630.0,26.0,111,0,0,False,False
1,50,1,28.0,0,1,49993.0,26.0,238,1,1,False,True
1,37,1,28.0,1,0,54295.0,26.0,75,0,0,False,False
0,32,1,41.0,1,0,55414.0,152.0,240,0,0,True,False
0,33,1,17.0,0,1,2630.0,154.0,43,0,0,True,False
1,54,1,28.0,1,0,31881.0,26.0,131,0,0,False,False
0,22,1,7.0,0,1,38663.0,163.0,291,0,0,True,False
0,48,1,26.0,1,0,28250.0,26.0,260,0,0,False,False
1,75,1,41.0,1,0,32132.0,26.0,127,0,0,False,False
0,21,1,36.0,1,0,29966.0,160.0,193,0,0,True,False
0,30,1,28.0,0,1,2630.0,156.0,129,0,0,True,False
1,24,1,21.0,1,0,30595.0,152.0,108,0,0,True,False
0,24,1,6.0,1,0,15998.0,152.0,191,0,0,True,False
0,29,1,12.0,0,1,28728.0,124.0,279,1,1,True,False
0,46,1,41.0,1,0,44198.0,124.0,136,0,0,False,False
0,35,1,28.0,0,1,38150.0,124.0,219,1,1,False,False
1,52,1,28.0,0,1,51373.0,26.0,286,0,0,False,False
1,42,1,3.0,0,1,2630.0,26.0,231,0,0,False,False
1,49,1,28.0,0,1,32226.0,26.0,254,0,0,False,False
1,25,1,30.0,1,0,31121.0,152.0,167,0,0,True,False
0,44,1,28.0,0,1,41908.0,124.0,12,0,0,False,False
1,21,1,15.0,0,1,33842.0,160.0,102,0,0,True,False
1,24,1,8.0,1,0,31417.0,152.0,259,0,0,True,False
0,21,1,49.0,0,1,32933.0,152.0,91,0,0,True,False
1,66,1,17.0,0,1,54865.0,124.0,286,1,1,False,False
0,64,1,45.0,0,1,25458.0,26.0,55,0,0,False,False
1,26,1,28.0,1,0,43413.0,152.0,238,0,0,True,False
1,38,1,35.0,1,0,41274.0,152.0,89,0,0,False,False
0,45,1,28.0,1,0,41882.0,26.0,266,0,0,False,False
1,70,1,28.0,0,1,2630.0,124.0,38,0,0,False,False
0,23,1,46.0,1,0,25634.0,152.0,196,0,0,True,False
0,71,1,32.0,1,0,2630.0,26.0,288,0,0,False,False
0,22,1,50.0,1,0,30730.0,152.0,178,0,0,True,False
1,70,1,28.0,0,1,33693.0,122.0,62,0,0,False,False
0,25,1,28.0,1,0,76543.0,152.0,237,0,0,True,False
1,28,1,39.0,0,1,42785.0,156.0,222,0,0,True,False
1,55,1,11.0,0,1,24022.0,26.0,17,0,0,False,False
0,20,1,36.0,0,1,41176.0,160.0,243,0,0,True,False
1,24,1,41.0,1,0,31360.0,152.0,109,0,0,True,False
1,47,1,28.0,0,1,42815.0,26.0,293,1,1,False,False
1,26,1,12.0,1,0,22398.0,152.0,239,0,0,True,False
1,58,1,35.0,0,1,35690.0,26.0,92,0,0,False,False
0,24,1,36.0,0,1,56464.0,152.0,250,0,0,True,False
0,46,1,47.0,0,1,59066.0,124.0,55,0,0,False,False
0,38,1,28.0,0,1,37307.0,156.0,55,1,1,False,False
1,52,1,15.0,0,1,23377.0,26.0,261,1,1,False,False
0,22,1,30.0,1,0,33482.0,152.0,75,0,0,True,False
0,23,1,46.0,1,0,36320.0,152.0,85,0,0,True,False
0,57,1,8.0,0,1,48273.0,26.0,183,0,0,False,False
0,22,1,15.0,1,0,38903.0,152.0,124,0,0,True,False
0,48,1,46.0,0,1,2630.0,26.0,143,1,1,False,False
1,49,1,23.0,0,0,27229.0,26.0,122,0,0,False,False
0,43,1,28.0,0,1,26315.0,124.0,193,0,0,False,False
0,23,1,50.0,0,1,47585.0,152.0,202,0,0,True,False
1,49,1,28.0,0,1,58768.0,26.0,31,1,1,False,False
0,71,1,28.0,0,1,34735.0,26.0,151,0,0,False,True
1,25,1,8.0,1,0,33425.0,152.0,38,0,0,True,False
1,69,1,43.0,1,0,2630.0,26.0,24,0,0,False,False
1,25,1,41.0,0,1,21054.0,152.0,169,1,1,True,False
1,36,1,11.0,0,1,48850.0,124.0,35,0,0,False,False
1,21,1,30.0,0,1,29674.0,160.0,188,0,0,True,False
0,41,1,28.0,1,0,2630.0,55.0,69,0,0,False,False
1,59,1,40.0,1,0,2630.0,26.0,176,0,0,False,False
1,78,1,4.0,1,0,31643.0,26.0,283,0,0,False,False
0,40,1,15.0,0,1,2630.0,156.0,20,1,1,False,False
1,38,1,38.0,0,1,23505.0,124.0,239,0,0,False,False
1,41,1,0.0,0,0,2630.0,44.0,133,0,0,False,False
1,27,1,8.0,1,0,42952.0,152.0,71,0,0,True,False
0,25,1,36.0,1,0,23783.0,152.0,180,0,0,True,False
1,67,1,5.0,0,0,26290.0,26.0,186,0,0,False,False
0,23,1,15.0,1,0,40161.0,151.0,157,0,0,True,False
0,25,1,15.0,1,0,29160.0,152.0,237,0,0,True,False
1,44,1,11.0,1,0,2630.0,120.0,203,0,0,False,False
1,25,1,28.0,0,1,35506.0,152.0,169,0,0,True,False
1,25,1,28.0,0,1,49083.0,156.0,104,1,1,False,False
0,69,1,38.0,0,1,26247.0,29.0,112,0,0,False,False
0,45,1,15.0,0,1,34569.0,124.0,32,1,1,False,True
1,22,1,13.0,1,0,30998.0,160.0,141,0,0,True,False
0,24,1,3.0,0,1,2630.0,152.0,228,0,0,True,False
0,23,1,37.0,0,1,47455.0,152.0,129,0,0,True,False
0,21,1,50.0,0,1,37518.0,152.0,216,0,0,True,False
1,26,1,6.0,1,0,28729.0,152.0,234,0,0,True,False
0,40,1,21.0,0,1,2630.0,157.0,202,0,0,False,False
0,25,1,37.0,1,0,43831.0,152.0,162,0,0,True,False
1,72,1,29.0,0,1,64675.0,26.0,207,0,0,False,False
0,43,1,28.0,0,1,31449.0,124.0,207,0,0,False,False
1,41,1,46.0,1,0,29878.0,154.0,74,0,0,False,False
0,23,1,41.0,0,1,43246.0,124.0,226,0,0,False,False
1,22,1,34.0,0,1,33801.0,152.0,188,0,0,True,False
1,62,1,28.0,0,1,70639.0,26.0,56,0,0,False,True
1,33,1,41.0,0,1,2630.0,124.0,198,0,0,True,False
1,61,1,38.0,1,0,2630.0,26.0,194,0,0,False,False
1,22,1,30.0,1,0,2630.0,152.0,59,0,0,True,False
0,25,1,3.0,1,0,27996.0,152.0,211,0,0,True,False
0,42,1,28.0,0,1,41993.0,122.0,60,0,0,False,False
1,50,1,48.0,1,0,2630.0,26.0,114,0,0,False,False
1,25,1,14.0,1,0,59651.0,152.0,230,0,0,True,False
0,31,1,28.0,0,0,58945.0,26.0,45,0,0,True,False
1,26,1,28.0,1,0,59627.0,152.0,211,0,0,True,False
1,75,1,23.0,1,0,25139.0,122.0,250,0,0,False,False
1,66,1,8.0,1,0,51824.0,26.0,192,0,0,False,False
0,36,1,46.0,1,0,24153.0,160.0,225,0,0,False,False
1,28,1,49.0,0,1,26996.0,156.0,136,1,1,False,False
0,20,1,45.0,0,1,24249.0,160.0,204,0,0,True,False
1,29,1,37.0,0,1,45789.0,152.0,218,1,1,True,False
0,77,1,24.0,1,0,35384.0,26.0,124,0,0,False,False
0,47,1,28.0,0,1,51990.0,124.0,186,0,0,False,False
1,21,1,3.0,0,0,44459.0,160.0,86,0,0,True,False
1,28,1,41.0,1,0,32920.0,152.0,297,0,0,True,False
1,69,1,41.0,1,0,41647.0,19.0,229,0,0,False,False
1,53,1,2.0,0,1,22789.0,155.0,247,0,0,False,False
1,23,1,26.0,1,0,37712.0,152.0,82,0,0,True,False
1,42,1,28.0,0,1,27490.0,124.0,51,0,0,False,False
0,26,1,8.0,1,0,25160.0,152.0,243,0,0,True,False
1,32,1,28.0,0,1,2630.0,124.0,245,1,1,False,False
0,25,1,8.0,1,0,36594.0,152.0,196,0,0,True,False
1,40,1,45.0,0,1,24710.0,163.0,87,0,0,False,False
0,30,1,8.0,0,0,39582.0,152.0,198,0,0,True,False
0,33,1,37.0,1,0,35357.0,128.0,134,0,0,False,False
1,53,1,28.0,0,1,2630.0,26.0,192,1,1,False,False
1,74,1,28.0,0,0,85290.0,26.0,72,0,0,False,False
0,21,1,35.0,1,0,41542.0,152.0,258,0,0,True,False
1,23,1,36.0,1,0,34405.0,160.0,184,0,0,True,False
1,24,1,15.0,0,1,40977.0,152.0,249,0,0,True,False
0,25,1,28.0,1,0,44689.0,152.0,240,0,0,True,False
1,20,1,9.0,1,0,30535.0,160.0,136,0,0,True,False
0,43,1,28.0,0,1,2630.0,16.0,128,1,1,False,False
1,55,1,9.0,0,0,26475.0,124.0,175,0,0,False,False
0,52,1,46.0,0,1,2630.0,157.0,234,0,0,False,False
0,25,1,32.0,1,0,32523.0,152.0,266,0,0,True,False
0,27,1,3.0,1,0,30712.0,152.0,282,0,0,True,False
0,22,1,32.0,0,1,38251.0,152.0,92,0,0,True,False
1,26,1,49.0,1,0,43941.0,152.0,213,0,0,True,False
1,24,1,28.0,1,0,2630.0,152.0,157,0,0,True,False
0,48,1,8.0,0,0,37386.0,124.0,120,0,0,False,False
1,59,1,21.0,1,0,32304.0,124.0,254,0,0,False,False
0,24,1,11.0,1,0,31248.0,152.0,25,0,0,True,False
0,27,1,18.0,0,1,2630.0,163.0,258,1,1,True,False
0,49,1,28.0,0,1,2630.0,26.0,252,0,0,False,False
1,45,1,15.0,0,0,28647.0,124.0,94,0,0,False,False
1,22,1,28.0,0,1,48568.0,124.0,165,0,0,True,False
0,23,1,8.0,1,0,35706.0,152.0,104,0,0,True,False
0,52,1,28.0,0,1,2630.0,26.0,127,0,0,False,False
0,45,1,28.0,0,1,44620.0,24.0,216,0,0,False,True
0,22,1,40.0,1,0,25750.0,152.0,202,0,0,True,False
0,29,1,11.0,0,0,31687.0,152.0,116,0,0,True,False
0,29,1,3.0,0,0,24191.0,124.0,69,0,0,False,False
1,45,1,28.0,0,1,33537.0,26.0,72,1,1,False,False
0,25,1,22.0,1,0,25117.0,152.0,57,0,0,True,False
0,24,1,26.0,1,0,39830.0,152.0,127,0,0,True,False
1,48,1,28.0,0,0,50340.0,13.0,18,0,0,False,False
1,27,1,8.0,1,0,31514.0,152.0,132,0,0,True,False
0,67,1,28.0,1,0,30763.0,124.0,248,0,0,False,False
1,52,1,28.0,0,1,2630.0,26.0,155,1,1,False,False
0,23,1,15.0,1,0,34580.0,152.0,282,0,0,True,False
1,20,1,40.0,0,1,25348.0,160.0,42,0,0,True,False
0,51,1,28.0,1,0,31031.0,122.0,44,0,0,False,False
1,76,1,28.0,1,0,53510.0,124.0,37,0,0,False,False
1,61,1,28.0,0,1,52476.0,125.0,113,1,1,False,True
0,24,1,46.0,1,0,38395.0,160.0,26,0,0,True,False
1,59,1,12.0,1,0,27299.0,26.0,138,0,0,False,False
0,25,1,28.0,1,0,37456.0,152.0,297,0,0,True,False
1,53,1,28.0,0,1,40007.0,26.0,223,1,1,False,False
1,51,1,28.0,0,1,46635.0,26.0,72,0,0,False,True
0,40,1,23.0,1,0,36945.0,124.0,175,0,0,False,False
0,21,1,28.0,0,0,29393.0,152.0,177,0,0,True,False
0,21,1,8.0,0,1,43202.0,152.0,117,0,0,True,False
1,39,1,28.0,0,1,2630.0,122.0,269,1,1,False,False
1,44,1,28.0,1,0,25933.0,124.0,159,0,0,False,False
1,25,1,24.0,1,0,31400.0,152.0,255,0,0,True,False
1,38,1,28.0,0,1,52761.0,124.0,79,0,0,False,False
0,67,1,31.0,1,0,2630.0,152.0,248,0,0,False,False
1,46,1,3.0,0,0,2630.0,26.0,82,0,0,False,False
0,22,1,8.0,0,1,51406.0,152.0,177,0,0,True,False
0,26,1,3.0,1,0,31186.0,152.0,90,0,0,True,False
1,39,1,20.0,0,1,2630.0,124.0,23,0,0,False,False
1,38,1,48.0,1,1,2630.0,52.0,30,0,0,False,False
0,39,1,46.0,0,1,39945.0,124.0,119,0,0,False,False
0,32,1,23.0,1,0,33195.0,26.0,293,0,0,False,False
0,39,1,28.0,0,1,40987.0,122.0,222,0,0,False,False
1,24,1,28.0,0,1,33554.0,124.0,282,0,0,False,False
1,24,1,10.0,1,0,26551.0,152.0,148,0,0,True,False
0,41,1,8.0,0,1,2630.0,7.0,241,0,0,False,False
1,43,1,19.0,0,1,38944.0,124.0,298,0,0,False,False
0,25,1,11.0,1,0,58660.0,152.0,213,0,0,True,False
1,24,1,34.0,0,1,33336.0,152.0,84,0,0,True,False
0,27,1,7.0,0,0,35994.0,152.0,115,0,0,True,False
1,23,1,41.0,1,0,46185.0,152.0,127,0,0,True,False
0,23,1,11.0,1,0,37014.0,152.0,232,0,0,True,False
1,23,1,8.0,1,0,30778.0,151.0,191,0,0,True,False
1,22,1,11.0,1,0,27531.0,152.0,248,0,0,True,False
1,52,1,8.0,0,0,2630.0,26.0,297,0,0,False,False
1,49,1,29.0,0,1,2630.0,156.0,260,0,0,False,False
1,44,1,33.0,0,1,2630.0,157.0,71,0,0,False,True
0,30,1,21.0,1,0,25264.0,152.0,267,0,0,True,False
0,39,1,28.0,1,1,35622.0,124.0,207,0,0,False,False
1,42,1,24.0,0,1,43368.0,125.0,182,0,0,False,False
0,23,1,8.0,1,0,27734.0,160.0,172,0,0,True,False
0,37,1,3.0,0,1,31535.0,26.0,164,1,1,False,False
1,61,1,11.0,1,0,25443.0,155.0,110,0,0,False,False
0,35,1,47.0,0,1,2630.0,156.0,57,0,0,False,False
0,23,1,11.0,1,0,17897.0,152.0,289,0,0,True,False
0,20,1,22.0,0,1,37614.0,160.0,175,0,0,True,False
1,63,1,28.0,0,1,86349.0,26.0,108,0,0,False,False
1,47,1,28.0,0,1,57968.0,124.0,131,0,0,False,False
0,78,1,41.0,0,1,30773.0,12.0,20,0,0,False,False
1,44,1,35.0,0,1,21763.0,124.0,156,0,0,False,False
0,24,1,35.0,1,0,39126.0,152.0,271,0,0,True,False
1,30,1,8.0,1,0,40028.0,152.0,77,0,0,True,False
1,38,1,46.0,0,1,19167.0,156.0,63,0,0,False,False
1,62,1,50.0,0,1,39578.0,23.0,174,1,1,False,False
1,23,1,28.0,0,0,58104.0,153.0,27,0,0,True,False
1,38,1,8.0,0,1,2630.0,26.0,129,0,0,False,False
1,45,1,15.0,0,1,36411.0,124.0,212,1,1,False,False
0,25,1,46.0,1,0,36849.0,152.0,277,0,0,True,False
1,70,1,28.0,0,1,69856.0,122.0,78,0,0,False,True
1,51,1,46.0,0,1,30295.0,124.0,195,0,0,False,False
0,54,1,28.0,0,1,36035.0,124.0,22,1,1,False,False
0,24,1,13.0,1,0,2630.0,151.0,179,0,0,True,False
0,56,1,8.0,0,1,42884.0,124.0,34,0,0,False,False
1,48,1,50.0,1,0,38703.0,64.0,265,0,0,False,False
0,32,1,8.0,0,1,22518.0,124.0,13,0,0,True,False
0,22,1,46.0,0,0,24581.0,152.0,92,0,0,True,False
1,42,1,28.0,0,1,56557.0,124.0,151,1,1,False,False
0,20,1,3.0,0,1,26784.0,160.0,258,0,0,True,False
0,40,1,28.0,0,1,40057.0,124.0,208,0,0,False,False
1,48,1,28.0,0,0,44651.0,124.0,98,0,0,False,False
0,48,1,28.0,1,0,51740.0,52.0,177,0,0,False,False
0,30,1,29.0,1,0,49656.0,26.0,88,0,0,True,False
1,21,1,8.0,1,1,29492.0,156.0,94,0,0,False,False
0,21,1,6.0,0,1,27202.0,152.0,11,0,0,True,False
1,21,1,15.0,0,1,47795.0,160.0,154,0,0,True,False
1,34,1,28.0,1,0,25580.0,61.0,91,0,0,False,False
1,27,1,9.0,1,0,34590.0,152.0,255,0,0,True,False
0,25,1,37.0,0,1,29246.0,152.0,196,0,0,True,False
0,31,1,41.0,1,0,38172.0,124.0,258,0,0,False,False
1,27,1,6.0,0,0,37170.0,152.0,156,0,0,True,False
1,48,1,46.0,0,1,29288.0,156.0,183,1,1,False,False
0,33,1,41.0,1,0,37208.0,26.0,240,0,0,False,False
1,33,1,6.0,1,0,20483.0,152.0,207,0,0,True,False
0,27,1,6.0,1,0,26055.0,152.0,82,0,0,True,False
0,38,1,46.0,0,1,14983.0,124.0,131,1,1,False,False
0,24,1,6.0,1,0,22881.0,152.0,225,0,0,True,False
1,36,1,28.0,0,1,24535.0,154.0,44,0,0,False,False
0,25,1,8.0,0,1,38157.0,152.0,245,0,0,True,False
0,21,1,28.0,0,1,60796.0,122.0,232,0,0,False,False
1,24,1,39.0,0,0,40233.0,157.0,45,0,0,True,False
1,33,1,9.0,0,0,33224.0,26.0,56,0,0,False,False
1,34,1,6.0,0,1,36935.0,152.0,122,0,0,False,False
1,23,1,15.0,0,1,30240.0,152.0,45,0,0,True,False
1,45,1,33.0,1,0,2630.0,124.0,25,0,0,False,False
1,32,1,11.0,0,1,26472.0,31.0,38,0,0,False,False
1,25,1,28.0,1,0,19366.0,152.0,248,0,0,True,False
1,42,1,47.0,1,0,36194.0,16.0,163,0,0,False,False
0,55,1,45.0,0,1,2630.0,157.0,258,1,1,False,False
0,25,1,8.0,0,0,28832.0,152.0,19,0,0,True,False
1,54,1,41.0,0,1,44974.0,26.0,43,1,1,False,False
1,41,1,28.0,0,0,24841.0,124.0,218,0,0,False,False
1,25,1,8.0,0,1,63347.0,152.0,249,0,0,True,False
0,56,1,28.0,0,1,46970.0,122.0,197,0,0,False,True
1,69,1,28.0,0,1,30015.0,26.0,225,0,0,False,False
0,53,1,28.0,0,1,57348.0,26.0,274,0,0,False,False
1,29,1,46.0,0,1,32705.0,124.0,168,0,0,True,False
1,40,1,4.0,0,1,23680.0,124.0,283,1,1,False,False
0,24,1,11.0,1,0,28736.0,152.0,163,0,0,True,False
0,25,1,8.0,1,0,24903.0,152.0,109,0,0,True,False
1,29,1,15.0,0,0,24726.0,152.0,205,0,0,True,False
1,22,1,37.0,0,1,29317.0,152.0,18,0,0,True,False
1,40,1,45.0,0,0,23251.0,152.0,118,0,0,False,False
0,31,1,15.0,1,0,27428.0,152.0,105,0,0,True,False
1,43,1,14.0,0,1,2630.0,124.0,225,1,1,False,False
0,24,1,8.0,1,0,29404.0,152.0,285,0,0,True,False
0,27,1,41.0,1,0,26552.0,152.0,110,0,0,True,False
0,30,1,46.0,1,0,23999.0,26.0,45,0,0,True,False
1,57,1,8.0,0,1,31485.0,26.0,117,0,0,False,False
1,69,1,28.0,1,0,41184.0,40.0,217,0,0,False,False
0,24,1,3.0,0,1,2630.0,152.0,238,0,0,True,False
0,21,1,3.0,1,0,46902.0,160.0,148,0,0,True,False
0,42,1,28.0,0,1,53976.0,122.0,208,0,0,False,True
1,49,1,28.0,1,1,2630.0,158.0,92,0,0,False,False
