id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
194731,Male,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,63,1
213213,Male,31,1,33.0,1,< 1 Year,No,30771.0,152.0,147,0
317295,Male,25,1,22.0,1,< 1 Year,No,2630.0,152.0,253,0
150927,Female,21,1,6.0,0,< 1 Year,Yes,27202.0,152.0,11,0
21406,Male,45,1,45.0,1,1-2 Year,No,2630.0,26.0,257,0
88830,Male,72,1,29.0,0,1-2 Year,Yes,64675.0,26.0,207,0
272826,Female,29,1,28.0,1,< 1 Year,No,48231.0,152.0,178,0
167395,Male,21,1,15.0,0,< 1 Year,Yes,31121.0,152.0,112,0
204877,Female,25,1,49.0,1,< 1 Year,No,2630.0,152.0,185,0
149725,Male,23,1,37.0,0,< 1 Year,Yes,28659.0,151.0,224,0
292545,Male,70,1,28.0,0,1-2 Year,Yes,33693.0,122.0,62,0
322433,Male,21,1,8.0,0,< 1 Year,No,53680.0,160.0,200,0
149509,Female,21,1,32.0,0,< 1 Year,No,24994.0,152.0,133,1
312611,Male,27,1,14.0,1,< 1 Year,No,28288.0,152.0,199,0
67874,Female,22,1,6.0,0,< 1 Year,No,30318.0,152.0,163,0
75116,Male,20,1,45.0,0,< 1 Year,Yes,37622.0,160.0,31,0
337632,Male,36,1,29.0,0,1-2 Year,Yes,2630.0,124.0,28,1
170289,Male,44,1,28.0,0,1-2 Year,Yes,24598.0,124.0,214,0
86296,Female,30,1,29.0,1,< 1 Year,No,49656.0,26.0,88,0
194391,Male,22,1,11.0,1,< 1 Year,No,27531.0,152.0,248,0
344966,Female,74,1,28.0,0,> 2 Years,Yes,64580.0,26.0,240,0
40612,Female,51,1,33.0,0,1-2 Year,No,2630.0,124.0,20,0
178947,Female,51,1,28.0,0,1-2 Year,Yes,35852.0,26.0,139,0
181316,Male,23,1,27.0,1,< 1 Year,No,33092.0,152.0,138,0
205213,Male,26,1,8.0,1,< 1 Year,No,30012.0,152.0,10,0
231789,Female,39,1,28.0,0,1-2 Year,Yes,31147.0,125.0,18,0
81415,Female,26,1,29.0,1,< 1 Year,No,2630.0,152.0,259,0
337507,Female,55,1,46.0,1,1-2 Year,No,24055.0,30.0,212,0
252613,Male,22,1,41.0,0,< 1 Year,Yes,36721.0,160.0,97,0
121431,Female,22,1,33.0,1,< 1 Year,No,33164.0,152.0,199,0
67042,Female,26,1,3.0,1,< 1 Year,No,31186.0,152.0,90,0
346585,Male,37,1,41.0,0,1-2 Year,Yes,25722.0,154.0,152,1
187413,Male,31,1,15.0,1,< 1 Year,No,36046.0,152.0,245,0
117273,Female,42,1,28.0,0,1-2 Year,Yes,38266.0,26.0,30,0
297855,Male,59,1,21.0,1,1-2 Year,No,32304.0,124.0,254,0
299337,Female,78,1,41.0,0,1-2 Year,Yes,30773.0,12.0,20,0
302513,Male,34,1,15.0,1,1-2 Year,No,2630.0,122.0,294,0
215991,Female,48,1,28.0,0,1-2 Year,Yes,29446.0,26.0,74,1
47333,Male,24,1,15.0,0,< 1 Year,Yes,20987.0,152.0,281,0
91201,Female,23,1,28.0,0,< 1 Year,Yes,51520.0,122.0,23,0
110809,Male,33,1,28.0,0,< 1 Year,Yes,47720.0,124.0,67,0
250723,Female,20,1,36.0,1,< 1 Year,No,34478.0,160.0,283,0
151772,Female,21,1,41.0,1,< 1 Year,No,36693.0,160.0,207,0
226124,Male,51,1,26.0,0,> 2 Years,Yes,51694.0,125.0,169,0
187998,Male,20,1,28.0,0,< 1 Year,Yes,55490.0,160.0,261,0
183592,Male,49,1,28.0,1,1-2 Year,No,28527.0,55.0,180,0
189692,Male,25,1,15.0,0,< 1 Year,Yes,38236.0,152.0,197,0
232545,Male,37,1,9.0,1,1-2 Year,No,25054.0,152.0,85,0
213165,Male,50,1,28.0,0,> 2 Years,Yes,31551.0,26.0,71,0
268358,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,156.0,139,1
199116,Female,22,1,8.0,0,< 1 Year,Yes,51406.0,152.0,177,0
68889,Male,25,1,47.0,0,< 1 Year,No,23504.0,152.0,178,0
254743,Male,47,1,33.0,1,1-2 Year,No,32673.0,26.0,120,0
374550,Female,49,1,28.0,0,> 2 Years,Yes,2630.0,157.0,250,0
230649,Male,26,1,17.0,1,< 1 Year,No,29431.0,152.0,216,0
267811,Male,71,1,28.0,0,1-2 Year,Yes,2630.0,26.0,183,0
358968,Male,23,1,45.0,0,< 1 Year,Yes,2630.0,160.0,291,0
366747,Male,28,1,22.0,0,1-2 Year,Yes,2630.0,155.0,272,1
108456,Female,71,1,28.0,1,1-2 Year,No,62080.0,26.0,57,0
342454,Male,46,1,28.0,0,1-2 Year,Yes,28742.0,124.0,183,0
25704,Male,47,1,39.0,0,1-2 Year,Yes,40286.0,124.0,231,0
320664,Male,53,1,13.0,0,1-2 Year,Yes,40250.0,124.0,162,0
152973,Female,52,1,28.0,1,1-2 Year,No,63149.0,26.0,81,0
69623,Male,68,1,14.0,1,1-2 Year,No,20843.0,152.0,115,0
343337,Male,74,1,8.0,1,1-2 Year,No,48957.0,7.0,112,0
119519,Male,41,1,41.0,1,1-2 Year,No,2630.0,156.0,160,0
109278,Male,67,1,41.0,1,1-2 Year,No,44493.0,12.0,76,0
356128,Male,44,1,28.0,0,1-2 Year,Yes,24311.0,122.0,276,0
127420,Female,37,1,8.0,1,1-2 Year,No,34612.0,160.0,23,0
289040,Female,73,1,5.0,0,1-2 Year,Yes,19981.0,122.0,22,0
12956,Male,38,1,28.0,0,1-2 Year,Yes,28768.0,124.0,193,0
299940,Female,50,1,28.0,1,1-2 Year,No,40127.0,26.0,64,0
14710,Male,59,1,28.0,0,> 2 Years,Yes,47896.0,26.0,210,0
379187,Female,25,1,15.0,0,< 1 Year,Yes,25158.0,152.0,159,0
115828,Male,28,1,6.0,1,< 1 Year,No,25752.0,152.0,205,0
1694,Female,22,1,11.0,1,< 1 Year,No,36226.0,152.0,215,0
270372,Male,21,1,33.0,0,< 1 Year,Yes,34548.0,152.0,190,0
300694,Male,64,1,28.0,0,> 2 Years,Yes,63102.0,24.0,118,0
122,Female,39,1,28.0,1,1-2 Year,No,37243.0,124.0,31,0
117931,Male,22,1,8.0,1,< 1 Year,No,43255.0,152.0,68,0
250931,Male,20,1,9.0,1,< 1 Year,No,30535.0,160.0,136,0
120114,Female,62,1,28.0,0,1-2 Year,Yes,41246.0,3.0,38,0
260322,Male,30,1,35.0,1,< 1 Year,No,26862.0,152.0,299,0
211355,Female,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,127,0
257945,Female,21,1,46.0,1,< 1 Year,No,45809.0,152.0,92,0
188038,Female,27,1,8.0,0,1-2 Year,Yes,69824.0,26.0,131,0
119597,Male,44,1,28.0,1,1-2 Year,No,38071.0,124.0,209,0
234003,Male,23,1,41.0,1,< 1 Year,No,35334.0,152.0,224,0
203778,Male,67,1,28.0,0,1-2 Year,Yes,60759.0,26.0,167,0
187442,Male,23,1,6.0,1,< 1 Year,No,19947.0,152.0,53,0
165689,Female,39,1,36.0,0,1-2 Year,Yes,30816.0,156.0,286,0
194224,Male,23,1,11.0,1,< 1 Year,No,32320.0,152.0,150,0
234209,Female,25,1,8.0,1,< 1 Year,No,36594.0,152.0,196,0
194072,Male,54,1,9.0,0,1-2 Year,Yes,32513.0,26.0,276,1
87633,Female,67,1,28.0,1,1-2 Year,No,30763.0,124.0,248,0
278459,Female,24,1,36.0,0,< 1 Year,Yes,33910.0,152.0,153,1
99198,Male,39,1,19.0,0,1-2 Year,Yes,34316.0,124.0,121,0
380098,Male,57,1,33.0,0,> 2 Years,Yes,38378.0,124.0,207,1
351922,Male,31,1,48.0,0,1-2 Year,No,2630.0,15.0,156,0
67491,Female,69,1,50.0,0,> 2 Years,Yes,2630.0,157.0,71,0
153650,Female,23,1,41.0,0,< 1 Year,Yes,29962.0,152.0,196,1
335560,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,124.0,114,0
316539,Female,53,1,28.0,0,1-2 Year,Yes,42146.0,122.0,88,0
189057,Male,33,1,29.0,0,1-2 Year,Yes,42744.0,124.0,232,0
73229,Female,33,1,28.0,0,< 1 Year,No,2630.0,1.0,47,0
361438,Male,56,1,8.0,0,1-2 Year,No,83666.0,26.0,37,0
115726,Female,24,1,8.0,1,< 1 Year,No,22622.0,160.0,24,0
48122,Female,25,1,30.0,1,< 1 Year,No,29340.0,152.0,166,0
260299,Male,34,1,15.0,0,1-2 Year,Yes,2630.0,156.0,189,0
145634,Male,61,1,8.0,0,1-2 Year,Yes,39492.0,26.0,228,0
127502,Female,23,1,36.0,0,< 1 Year,Yes,27587.0,152.0,297,0
340337,Male,50,1,3.0,0,1-2 Year,Yes,52785.0,124.0,132,1
46330,Male,68,1,3.0,1,1-2 Year,No,32015.0,124.0,52,0
143875,Female,26,1,8.0,1,< 1 Year,No,26845.0,152.0,245,0
337120,Female,51,1,28.0,0,1-2 Year,Yes,71487.0,26.0,294,1
61302,Female,43,1,28.0,0,1-2 Year,Yes,41901.0,124.0,243,0
69715,Male,27,1,6.0,0,< 1 Year,No,37170.0,152.0,156,0
302263,Male,22,1,7.0,0,< 1 Year,Yes,36688.0,152.0,200,0
55153,Male,51,1,28.0,0,1-2 Year,Yes,30167.0,24.0,81,1
117339,Male,55,1,11.0,0,1-2 Year,Yes,24022.0,26.0,17,0
242520,Female,73,1,28.0,0,> 2 Years,Yes,56778.0,26.0,41,0
71184,Male,38,1,28.0,0,1-2 Year,Yes,52761.0,124.0,79,0
190372,Male,79,1,28.0,0,1-2 Year,Yes,31952.0,122.0,86,0
334853,Male,25,1,13.0,1,1-2 Year,Yes,37680.0,26.0,40,0
36890,Male,62,1,3.0,0,1-2 Year,Yes,29055.0,26.0,221,0
252254,Male,39,1,41.0,1,1-2 Year,No,32222.0,26.0,138,0
172805,Male,34,1,8.0,0,1-2 Year,Yes,26050.0,156.0,197,0
68914,Male,26,1,30.0,1,< 1 Year,No,29215.0,152.0,45,0
378192,Male,48,1,14.0,1,1-2 Year,No,26403.0,124.0,143,0
18750,Male,23,1,8.0,1,< 1 Year,No,64382.0,152.0,31,0
225283,Female,35,1,28.0,0,1-2 Year,Yes,38150.0,124.0,219,1
17842,Male,54,1,28.0,0,1-2 Year,Yes,36743.0,26.0,109,0
221524,Male,63,1,3.0,1,1-2 Year,No,29771.0,124.0,234,0
8139,Male,43,1,31.0,1,1-2 Year,No,2630.0,124.0,134,0
341930,Male,21,1,8.0,0,< 1 Year,Yes,30023.0,152.0,90,0
61259,Female,28,1,8.0,1,< 1 Year,No,34299.0,152.0,31,0
302414,Female,45,1,47.0,0,1-2 Year,Yes,38755.0,124.0,142,0
378927,Female,22,1,15.0,1,< 1 Year,No,25466.0,152.0,266,0
320244,Male,21,1,36.0,0,< 1 Year,Yes,40964.0,160.0,279,0
127802,Female,53,1,41.0,0,1-2 Year,Yes,50836.0,124.0,248,0
52040,Female,21,1,36.0,0,< 1 Year,Yes,37977.0,152.0,41,0
275081,Female,48,1,8.0,1,1-2 Year,No,34287.0,26.0,135,0
141087,Female,47,1,28.0,0,1-2 Year,No,33932.0,60.0,110,0
75973,Male,54,1,46.0,0,> 2 Years,Yes,25785.0,26.0,268,1
311202,Female,39,1,28.0,0,1-2 Year,Yes,52259.0,24.0,179,0
199521,Female,22,1,29.0,1,< 1 Year,No,30881.0,152.0,47,0
182796,Female,31,1,39.0,0,1-2 Year,Yes,39196.0,154.0,85,0
40675,Male,43,1,15.0,1,1-2 Year,No,2630.0,124.0,106,0
359856,Male,31,1,28.0,0,1-2 Year,Yes,63625.0,60.0,37,0
61798,Female,24,1,3.0,1,< 1 Year,No,28476.0,152.0,24,0
113099,Male,29,1,15.0,0,< 1 Year,No,24726.0,152.0,205,0
254789,Male,40,1,7.0,1,1-2 Year,No,22384.0,122.0,30,0
21006,Female,53,1,41.0,1,1-2 Year,No,22277.0,26.0,251,0
114452,Female,42,1,28.0,0,1-2 Year,Yes,23822.0,26.0,81,0
40618,Male,54,1,28.0,1,1-2 Year,No,52319.0,124.0,137,0
70107,Male,26,1,3.0,1,< 1 Year,No,25317.0,152.0,287,0
191294,Male,48,1,46.0,1,1-2 Year,No,26395.0,26.0,61,0
35104,Male,51,1,33.0,0,1-2 Year,Yes,24871.0,26.0,250,0
115673,Male,77,1,28.0,0,> 2 Years,Yes,53273.0,13.0,115,1
116346,Male,25,1,14.0,1,1-2 Year,No,2630.0,156.0,20,0
68340,Male,23,1,7.0,1,< 1 Year,No,32588.0,160.0,201,0
253617,Female,65,1,28.0,0,1-2 Year,Yes,38834.0,26.0,231,0
20472,Male,25,1,41.0,1,< 1 Year,No,38266.0,152.0,242,0
64150,Female,67,1,31.0,1,1-2 Year,No,2630.0,152.0,248,0
221104,Female,62,1,14.0,1,1-2 Year,No,34544.0,152.0,80,0
96829,Male,27,1,26.0,1,< 1 Year,No,42798.0,151.0,116,0
168272,Male,21,1,36.0,0,< 1 Year,No,2630.0,152.0,42,0
100839,Male,34,1,28.0,0,1-2 Year,Yes,28090.0,26.0,260,0
170239,Male,36,1,7.0,0,1-2 Year,Yes,2630.0,156.0,204,1
109050,Male,41,1,0.0,0,1-2 Year,No,2630.0,44.0,133,0
207714,Male,24,1,8.0,1,< 1 Year,No,31355.0,152.0,226,0
346367,Female,20,1,36.0,0,< 1 Year,Yes,41176.0,160.0,243,0
221110,Female,24,1,2.0,1,< 1 Year,No,30548.0,152.0,265,0
368271,Male,43,1,46.0,0,1-2 Year,Yes,2630.0,124.0,98,0
146747,Male,44,1,46.0,0,1-2 Year,Yes,27913.0,90.0,118,1
365119,Female,20,1,28.0,0,1-2 Year,Yes,2630.0,156.0,64,0
42865,Male,40,1,8.0,1,1-2 Year,No,34407.0,26.0,129,0
104353,Male,24,1,6.0,1,< 1 Year,No,40278.0,152.0,191,0
264465,Female,40,1,18.0,0,1-2 Year,No,29401.0,124.0,93,0
102737,Female,65,1,40.0,1,1-2 Year,No,31912.0,26.0,43,0
259374,Male,43,1,28.0,0,> 2 Years,Yes,2630.0,124.0,210,0
65837,Male,43,1,37.0,1,1-2 Year,No,30226.0,26.0,27,0
360506,Female,22,1,7.0,0,< 1 Year,Yes,38663.0,163.0,291,0
266260,Female,26,1,30.0,1,< 1 Year,No,28188.0,160.0,64,0
150374,Female,62,1,28.0,0,1-2 Year,Yes,43124.0,125.0,266,0
38734,Female,32,1,8.0,0,< 1 Year,Yes,22518.0,124.0,13,0
363689,Male,27,1,28.0,0,1-2 Year,Yes,52879.0,24.0,294,0
328543,Male,28,1,41.0,1,< 1 Year,No,32920.0,152.0,297,0
34134,Male,20,1,9.0,1,< 1 Year,Yes,2630.0,160.0,110,0
287911,Male,42,1,48.0,1,1-2 Year,No,2630.0,124.0,11,0
78537,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,124.0,241,0
178882,Female,77,1,28.0,0,1-2 Year,Yes,33185.0,124.0,161,0
350951,Male,26,1,14.0,0,< 1 Year,Yes,25283.0,124.0,252,1
251754,Female,37,1,41.0,0,1-2 Year,Yes,40874.0,26.0,174,0
89698,Female,31,1,41.0,1,< 1 Year,No,32400.0,152.0,208,0
120365,Male,47,1,33.0,1,1-2 Year,No,30302.0,26.0,268,0
137068,Female,31,1,47.0,0,< 1 Year,Yes,35565.0,152.0,251,0
358994,Male,21,1,47.0,0,< 1 Year,Yes,40997.0,160.0,235,0
3148,Male,22,1,35.0,0,< 1 Year,No,43383.0,152.0,190,0
355079,Male,53,1,28.0,0,1-2 Year,Yes,36758.0,124.0,292,1
316873,Female,22,1,37.0,1,< 1 Year,No,28642.0,152.0,94,0
251058,Male,29,1,8.0,1,< 1 Year,No,27791.0,152.0,145,0
303260,Female,49,1,28.0,0,< 1 Year,Yes,2630.0,26.0,295,0
161486,Male,50,1,13.0,0,1-2 Year,Yes,40157.0,124.0,114,1
217508,Female,25,1,28.0,1,< 1 Year,No,40070.0,152.0,139,0
48848,Male,65,1,8.0,1,1-2 Year,No,38058.0,26.0,10,0
79096,Male,51,1,41.0,0,1-2 Year,Yes,33824.0,26.0,195,0
241673,Male,78,1,39.0,1,1-2 Year,No,45007.0,26.0,50,0
229841,Male,33,1,8.0,0,1-2 Year,Yes,42372.0,124.0,49,0
128871,Male,23,1,30.0,1,< 1 Year,No,28901.0,152.0,157,0
62127,Female,37,1,13.0,0,1-2 Year,Yes,25555.0,157.0,167,0
356736,Male,58,1,28.0,0,1-2 Year,Yes,33220.0,60.0,48,1
36820,Female,46,1,8.0,0,1-2 Year,Yes,38645.0,124.0,57,1
296732,Female,40,1,28.0,0,1-2 Year,No,67219.0,124.0,54,0
89858,Male,66,1,28.0,0,1-2 Year,Yes,31240.0,26.0,79,0
189239,Female,21,1,32.0,1,< 1 Year,No,2630.0,152.0,112,0
106964,Male,22,1,15.0,0,< 1 Year,Yes,37545.0,152.0,81,0
174532,Female,24,1,17.0,1,< 1 Year,No,24585.0,152.0,277,0
337588,Male,34,1,36.0,1,1-2 Year,No,33186.0,152.0,27,0
347691,Male,47,1,41.0,1,1-2 Year,No,24991.0,124.0,82,0
243864,Female,50,1,28.0,0,> 2 Years,Yes,48490.0,124.0,231,0
174138,Female,40,1,41.0,0,1-2 Year,Yes,27868.0,124.0,30,0
370620,Male,22,1,13.0,1,< 1 Year,No,29273.0,152.0,74,0
303868,Male,55,1,9.0,0,1-2 Year,No,26475.0,124.0,175,0
366956,Female,37,1,43.0,0,1-2 Year,Yes,50314.0,157.0,41,0
239719,Female,27,1,11.0,1,< 1 Year,No,28217.0,152.0,262,0
102647,Female,22,1,21.0,1,< 1 Year,No,31549.0,152.0,284,0
7360,Female,26,1,27.0,0,< 1 Year,No,26174.0,152.0,194,0
289010,Female,23,1,11.0,1,< 1 Year,No,29432.0,152.0,43,0
178226,Male,54,1,8.0,0,1-2 Year,Yes,42391.0,26.0,48,0
7734,Female,63,1,20.0,0,1-2 Year,Yes,2630.0,26.0,208,0
18965,Female,23,1,6.0,1,< 1 Year,No,22784.0,152.0,13,0
42013,Female,22,1,8.0,0,< 1 Year,Yes,25614.0,152.0,231,0
71196,Male,49,1,46.0,0,1-2 Year,Yes,26491.0,124.0,85,1
174131,Male,21,1,41.0,0,1-2 Year,Yes,26278.0,154.0,100,1
238468,Male,52,1,20.0,1,1-2 Year,Yes,2630.0,124.0,73,0
225706,Female,24,1,41.0,1,< 1 Year,No,53366.0,152.0,11,0
263748,Male,54,1,28.0,0,> 2 Years,Yes,35492.0,26.0,45,1
352448,Male,63,1,28.0,1,1-2 Year,No,35853.0,124.0,158,0
317973,Male,51,1,50.0,0,1-2 Year,Yes,31341.0,26.0,217,0
129971,Female,78,1,38.0,1,1-2 Year,No,2630.0,124.0,227,0
326184,Male,48,1,15.0,0,1-2 Year,Yes,48684.0,26.0,269,0
103695,Male,44,1,28.0,1,1-2 Year,No,41441.0,124.0,90,0
210525,Female,22,1,15.0,1,< 1 Year,No,28192.0,160.0,62,0
116610,Male,31,1,29.0,0,< 1 Year,Yes,2630.0,156.0,114,1
23699,Female,23,1,3.0,1,< 1 Year,Yes,35054.0,152.0,226,0
58534,Male,68,1,28.0,1,1-2 Year,No,25376.0,52.0,214,0
346516,Male,50,1,46.0,0,1-2 Year,No,31219.0,124.0,118,0
261061,Female,24,1,3.0,0,< 1 Year,Yes,26195.0,151.0,193,0
48358,Male,44,1,11.0,1,1-2 Year,No,2630.0,120.0,203,0
130321,Male,44,1,28.0,0,1-2 Year,No,25854.0,13.0,196,0
374258,Female,25,1,30.0,1,< 1 Year,No,36511.0,152.0,91,0
31584,Female,65,1,28.0,0,> 2 Years,Yes,44902.0,26.0,70,1
142805,Male,22,1,29.0,1,< 1 Year,No,30066.0,152.0,91,0
273651,Female,23,1,25.0,1,< 1 Year,No,27352.0,152.0,188,0
269301,Female,24,1,28.0,0,< 1 Year,Yes,70382.0,152.0,190,0
220232,Male,42,1,12.0,1,1-2 Year,Yes,2630.0,124.0,127,0
170790,Female,27,1,8.0,1,< 1 Year,No,28060.0,152.0,105,0
150195,Male,25,1,39.0,1,< 1 Year,No,90861.0,152.0,61,0
376627,Male,23,1,15.0,0,< 1 Year,Yes,48842.0,152.0,197,0
209924,Female,23,1,41.0,1,< 1 Year,No,28679.0,152.0,166,0
309914,Female,26,1,39.0,0,< 1 Year,Yes,31652.0,152.0,245,0
90539,Female,31,1,28.0,1,< 1 Year,No,31348.0,152.0,10,0
139557,Male,27,1,3.0,1,< 1 Year,No,41633.0,152.0,75,0
133703,Male,57,1,41.0,0,> 2 Years,Yes,37758.0,124.0,292,0
371981,Male,25,1,29.0,1,< 1 Year,No,34065.0,152.0,94,0
177217,Male,21,1,45.0,1,< 1 Year,No,21054.0,152.0,44,0
302306,Female,27,1,28.0,1,< 1 Year,No,32305.0,152.0,241,0
238747,Male,55,1,46.0,1,1-2 Year,Yes,2630.0,4.0,236,0
246706,Male,27,1,11.0,1,< 1 Year,No,23992.0,152.0,47,0
268551,Female,22,1,30.0,1,< 1 Year,No,33482.0,152.0,75,0
366388,Female,60,1,28.0,0,1-2 Year,Yes,39176.0,124.0,101,0
370578,Female,32,1,11.0,1,1-2 Year,No,30860.0,26.0,250,0
363229,Male,40,1,8.0,1,1-2 Year,No,41706.0,124.0,102,0
39091,Male,48,1,28.0,1,1-2 Year,No,48247.0,124.0,117,0
198699,Female,30,1,28.0,0,1-2 Year,No,39587.0,122.0,10,0
292680,Female,24,1,24.0,1,< 1 Year,No,56998.0,152.0,108,0
156661,Male,44,1,35.0,0,1-2 Year,Yes,2630.0,157.0,49,0
100979,Male,72,1,29.0,0,1-2 Year,Yes,48038.0,26.0,269,0
350551,Female,23,1,3.0,1,< 1 Year,No,21562.0,152.0,296,0
59661,Male,21,1,28.0,1,< 1 Year,No,24605.0,160.0,231,0
183969,Female,25,1,8.0,1,< 1 Year,No,35138.0,152.0,143,0
349771,Female,26,1,18.0,1,< 1 Year,Yes,2630.0,160.0,100,0
135660,Female,26,1,50.0,1,< 1 Year,No,30639.0,152.0,103,0
239773,Male,26,1,12.0,1,< 1 Year,No,22398.0,152.0,239,0
259554,Male,67,1,21.0,0,1-2 Year,Yes,30056.0,26.0,222,0
348118,Male,50,1,46.0,1,1-2 Year,No,25411.0,122.0,13,0
211618,Male,24,1,21.0,1,< 1 Year,No,30356.0,152.0,135,0
191576,Female,53,1,33.0,0,1-2 Year,Yes,32070.0,26.0,228,0
128636,Female,21,1,12.0,0,< 1 Year,No,21236.0,152.0,51,0
277615,Female,55,1,28.0,1,1-2 Year,No,16269.0,152.0,40,0
371513,Female,23,1,27.0,1,< 1 Year,No,53701.0,152.0,62,0
243685,Female,21,1,36.0,0,< 1 Year,Yes,29827.0,160.0,122,0
311095,Female,25,1,10.0,1,< 1 Year,No,29327.0,152.0,195,0
87786,Female,44,1,46.0,0,1-2 Year,Yes,43180.0,30.0,247,0
243013,Female,21,1,2.0,0,< 1 Year,Yes,29004.0,160.0,197,0
354462,Male,48,1,28.0,0,1-2 Year,Yes,31933.0,26.0,60,0
91337,Female,37,1,30.0,1,1-2 Year,No,31814.0,152.0,145,0
41996,Male,34,1,15.0,0,1-2 Year,Yes,32261.0,124.0,295,0
1290,Male,31,1,28.0,0,< 1 Year,Yes,37288.0,124.0,224,0
289772,Female,44,1,41.0,0,1-2 Year,Yes,52831.0,12.0,181,0
222346,Female,39,1,4.0,0,1-2 Year,Yes,35588.0,26.0,205,0
106693,Male,47,1,43.0,1,1-2 Year,Yes,42644.0,26.0,146,0
126709,Female,23,1,36.0,0,< 1 Year,No,28316.0,152.0,241,0
75740,Female,24,1,45.0,1,< 1 Year,No,24125.0,152.0,208,0
244203,Male,24,1,50.0,0,< 1 Year,Yes,39153.0,152.0,102,0
101332,Male,26,1,7.0,1,< 1 Year,No,41238.0,152.0,287,0
50264,Female,28,1,43.0,1,< 1 Year,No,28797.0,152.0,47,0
254544,Female,24,1,8.0,0,< 1 Year,No,2630.0,160.0,294,0
85966,Female,32,1,33.0,1,< 1 Year,No,41113.0,152.0,191,0
29998,Female,32,1,26.0,1,< 1 Year,No,2630.0,152.0,71,0
121532,Female,52,1,24.0,0,1-2 Year,Yes,24982.0,157.0,31,1
294567,Female,21,1,50.0,0,< 1 Year,Yes,37518.0,152.0,216,0
224925,Male,21,1,8.0,1,1-2 Year,Yes,29492.0,156.0,94,0
72965,Male,24,1,18.0,1,< 1 Year,Yes,2630.0,152.0,129,0
94307,Male,48,1,36.0,1,1-2 Year,No,37116.0,26.0,169,0
94795,Male,25,1,34.0,0,< 1 Year,Yes,41134.0,152.0,257,0
202936,Female,24,1,3.0,0,< 1 Year,Yes,2630.0,152.0,228,0
147780,Male,42,1,38.0,0,1-2 Year,Yes,34089.0,124.0,208,0
284639,Female,45,1,28.0,0,> 2 Years,Yes,44620.0,24.0,216,0
76584,Male,24,1,35.0,1,< 1 Year,No,31008.0,152.0,194,0
32404,Female,46,1,28.0,0,1-2 Year,Yes,24457.0,122.0,166,1
313679,Male,38,1,3.0,0,1-2 Year,Yes,36086.0,26.0,269,1
197954,Female,26,1,2.0,0,< 1 Year,Yes,26592.0,152.0,44,0
378286,Female,39,1,28.0,0,1-2 Year,Yes,25194.0,157.0,89,0
339800,Female,45,1,28.0,0,1-2 Year,Yes,26954.0,26.0,110,0
202566,Female,47,1,28.0,0,1-2 Year,No,36778.0,26.0,151,0
150271,Female,23,1,5.0,1,< 1 Year,No,22949.0,152.0,299,0
92696,Male,30,1,11.0,1,< 1 Year,No,27781.0,152.0,122,0
26837,Female,29,1,46.0,1,< 1 Year,No,29769.0,152.0,195,0
335799,Female,22,1,46.0,1,< 1 Year,No,23733.0,152.0,56,0
216777,Female,21,1,8.0,1,< 1 Year,No,29266.0,160.0,251,0
28444,Female,60,1,29.0,0,1-2 Year,No,25276.0,26.0,185,0
73761,Male,23,1,28.0,0,< 1 Year,Yes,2630.0,26.0,100,0
285033,Female,39,1,28.0,0,1-2 Year,Yes,40987.0,122.0,222,0
296115,Male,39,1,8.0,0,1-2 Year,Yes,31201.0,7.0,274,0
217879,Female,21,1,3.0,0,< 1 Year,No,21126.0,152.0,59,0
274017,Male,67,1,51.0,1,1-2 Year,No,34464.0,124.0,108,0
144646,Male,79,1,46.0,1,1-2 Year,No,2630.0,152.0,48,0
52915,Female,24,1,32.0,0,< 1 Year,No,24250.0,152.0,21,0
305919,Male,25,1,15.0,1,< 1 Year,No,30842.0,152.0,20,0
192560,Female,38,1,7.0,1,1-2 Year,No,38847.0,152.0,175,0
117950,Male,51,1,18.0,1,1-2 Year,Yes,33973.0,124.0,100,0
64840,Female,27,1,41.0,1,< 1 Year,No,29107.0,152.0,46,0
311730,Male,38,1,46.0,1,1-2 Year,Yes,2630.0,156.0,264,0
315207,Male,80,1,32.0,0,1-2 Year,Yes,31799.0,124.0,27,0
193603,Female,26,1,27.0,0,< 1 Year,No,2630.0,152.0,74,0
162382,Female,58,1,50.0,0,> 2 Years,Yes,49961.0,124.0,240,0
142969,Female,79,1,28.0,0,> 2 Years,Yes,45073.0,122.0,33,0
304194,Male,60,1,28.0,0,1-2 Year,Yes,51912.0,124.0,283,0
202483,Male,34,1,46.0,1,< 1 Year,No,49672.0,152.0,257,0
76989,Female,44,1,24.0,0,1-2 Year,Yes,32643.0,26.0,145,1
31399,Female,25,1,32.0,1,< 1 Year,No,35891.0,152.0,283,0
60018,Male,57,1,28.0,1,1-2 Year,No,44619.0,13.0,205,0
300919,Female,23,1,11.0,1,< 1 Year,No,17897.0,152.0,289,0
337126,Male,25,1,46.0,0,< 1 Year,Yes,2630.0,152.0,233,0
155561,Female,34,1,28.0,1,1-2 Year,Yes,32655.0,154.0,46,0
